Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
UPPERHOUSE AT ORCHARD BOULEVARD,"2,587,000",764.24,"3,385",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,437",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,630,000",764.24,"3,441",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,042",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,598,000",764.24,"3,399",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,592",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,640,000",764.24,"3,454",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,183",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,618,000",764.24,"3,426",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,873",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,650,000",764.24,"3,467",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,324",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,661,000",764.24,"3,482",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,479",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,602,000",764.24,"3,405",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,648",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,681,000",764.24,"3,508",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,761",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"2,691,000",764.24,"3,521",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,901",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UPPERHOUSE AT ORCHARD BOULEVARD,"2,700,000",764.24,"3,533",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"38,028",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UPPERHOUSE AT ORCHARD BOULEVARD,"2,710,000",764.24,"3,546",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"38,169",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UPPERHOUSE AT ORCHARD BOULEVARD,"2,720,000",764.24,"3,559",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"38,310",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UPPERHOUSE AT ORCHARD BOULEVARD,"2,632,000",764.24,"3,444",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,070",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UNION SQUARE RESIDENCES,"1,665,000",505.91,"3,291",Jul-25,HAVELOCK ROAD,New Sale,Strata,47,"35,426",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,307,000",721.19,"3,199",Jul-25,HAVELOCK ROAD,New Sale,Strata,67,"34,433",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
BLOOMSBURY RESIDENCES,"1,689,000",678.13,"2,491",Jul-25,MEDIA CIRCLE,New Sale,Strata,63,"26,810",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,11 to 15
BLOOMSBURY RESIDENCES,"2,938,000","1,173.28","2,504",Jul-25,MEDIA CIRCLE,New Sale,Strata,109,"26,954",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,06 to 10
THE ROBERTSON OPUS,"2,223,000",688.9,"3,227",Jul-25,UNITY STREET,New Sale,Strata,64,"34,734",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,243,000",688.9,"3,256",Jul-25,UNITY STREET,New Sale,Strata,64,"35,047",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,326,000",710.42,"3,274",Jul-25,UNITY STREET,New Sale,Strata,66,"35,242",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,495,000",742.72,"3,359",Jul-25,UNITY STREET,New Sale,Strata,69,"36,159",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,326,000",710.42,"3,274",Jul-25,UNITY STREET,New Sale,Strata,66,"35,242",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,510,000",742.72,"3,379",Jul-25,UNITY STREET,New Sale,Strata,69,"36,377",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,510,000",742.72,"3,379",Jul-25,UNITY STREET,New Sale,Strata,69,"36,377",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,341,000",710.42,"3,295",Jul-25,UNITY STREET,New Sale,Strata,66,"35,470",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,283,000",688.9,"3,314",Jul-25,UNITY STREET,New Sale,Strata,64,"35,672",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,303,000",688.9,"3,343",Jul-25,UNITY STREET,New Sale,Strata,64,"35,984",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,371,000",710.42,"3,337",Jul-25,UNITY STREET,New Sale,Strata,66,"35,924",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,555,000",742.72,"3,440",Jul-25,UNITY STREET,New Sale,Strata,69,"37,029",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,298,000",688.9,"3,336",Jul-25,UNITY STREET,New Sale,Strata,64,"35,906",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,318,000",688.9,"3,365",Jul-25,UNITY STREET,New Sale,Strata,64,"36,219",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,386,000",710.42,"3,359",Jul-25,UNITY STREET,New Sale,Strata,66,"36,152",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,570,000",742.72,"3,460",Jul-25,UNITY STREET,New Sale,Strata,69,"37,246",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,570,000",742.72,"3,460",Jul-25,UNITY STREET,New Sale,Strata,69,"37,246",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,289,000","1,011.82","3,251",Jul-25,UNITY STREET,New Sale,Strata,94,"34,989",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,313,000",688.9,"3,358",Jul-25,UNITY STREET,New Sale,Strata,64,"36,141",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,333,000",688.9,"3,387",Jul-25,UNITY STREET,New Sale,Strata,64,"36,453",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,401,000",710.42,"3,380",Jul-25,UNITY STREET,New Sale,Strata,66,"36,379",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,363,000",688.9,"3,430",Jul-25,UNITY STREET,New Sale,Strata,64,"36,922",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,615,000",742.72,"3,521",Jul-25,UNITY STREET,New Sale,Strata,69,"37,899",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,630,000",742.72,"3,541",Jul-25,UNITY STREET,New Sale,Strata,69,"38,116",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,630,000",742.72,"3,541",Jul-25,UNITY STREET,New Sale,Strata,69,"38,116",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,699,000","1,151.75","3,212",Jul-25,UNITY STREET,New Sale,Strata,107,"34,570",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"5,170,000","1,539.25","3,359",Jul-25,UNITY STREET,New Sale,Strata,143,"36,154",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"5,340,000","1,539.25","3,469",Jul-25,UNITY STREET,New Sale,Strata,143,"37,343",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,800,000","1,151.75","3,299",Jul-25,UNITY STREET,New Sale,Strata,107,"35,514",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
TIARA,"3,300,000","1,345.5","2,453",Jul-25,KIM SENG WALK,Resale,Strata,125,"26,400",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
TROPIKA EAST,"1,218,000",731.95,"1,664",Jul-25,FOO KIM LIN ROAD,Resale,Strata,68,"17,912",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE ROBERTSON OPUS,"3,214,000","1,022.58","3,143",Jul-25,UNITY STREET,New Sale,Strata,95,"33,832",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,101,000",925.7,"3,350",Jul-25,UNITY STREET,New Sale,Strata,86,"36,058",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,101,000",925.7,"3,350",Jul-25,UNITY STREET,New Sale,Strata,86,"36,058",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,133,000",925.7,"3,384",Jul-25,UNITY STREET,New Sale,Strata,86,"36,430",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,311,000",979.52,"3,380",Jul-25,UNITY STREET,New Sale,Strata,91,"36,385",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,495,000",721.19,"3,460",Jul-25,UNITY STREET,New Sale,Strata,67,"37,239",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,173,000",925.7,"3,428",Jul-25,UNITY STREET,New Sale,Strata,86,"36,895",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,331,000",979.52,"3,401",Jul-25,UNITY STREET,New Sale,Strata,91,"36,604",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,193,000",925.7,"3,449",Jul-25,UNITY STREET,New Sale,Strata,86,"37,128",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,334,000","1,022.58","3,260",Jul-25,UNITY STREET,New Sale,Strata,95,"35,095",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,351,000",979.52,"3,421",Jul-25,UNITY STREET,New Sale,Strata,91,"36,824",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,213,000",925.7,"3,471",Jul-25,UNITY STREET,New Sale,Strata,86,"37,360",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,391,000",979.52,"3,462",Jul-25,UNITY STREET,New Sale,Strata,91,"37,264",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,253,000",925.7,"3,514",Jul-25,UNITY STREET,New Sale,Strata,86,"37,826",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,394,000","1,022.58","3,319",Jul-25,UNITY STREET,New Sale,Strata,95,"35,726",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,411,000",979.52,"3,482",Jul-25,UNITY STREET,New Sale,Strata,91,"37,484",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,273,000",925.7,"3,536",Jul-25,UNITY STREET,New Sale,Strata,86,"38,058",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,293,000",925.7,"3,557",Jul-25,UNITY STREET,New Sale,Strata,86,"38,291",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
ELTA,"1,378,000",505.91,"2,724",Jul-25,CLEMENTI AVENUE 1,New Sale,Strata,47,"29,319",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,31 to 35
THE ROBERTSON OPUS,"3,270,000","1,022.58","3,198",Jul-25,UNITY STREET,New Sale,Strata,95,"34,421",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,369,000",990.29,"3,402",Jul-25,UNITY STREET,New Sale,Strata,92,"36,620",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"3,449,000",990.29,"3,483",Jul-25,UNITY STREET,New Sale,Strata,92,"37,489",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,480,000",721.19,"3,439",Jul-25,UNITY STREET,New Sale,Strata,67,"37,015",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,661,000",495.14,"3,355",Jul-25,UNITY STREET,New Sale,Strata,46,"36,109",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"1,671,000",495.14,"3,375",Jul-25,UNITY STREET,New Sale,Strata,46,"36,326",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE PANORAMA,"868,000",473.62,"1,833",Jul-25,ANG MO KIO AVENUE 2,Resale,Strata,44,"19,727",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
SELETAR PARK RESIDENCE,"785,000",592.02,"1,326",Jul-25,SELETAR ROAD,Resale,Strata,55,"14,273",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HELIOS RESIDENCES,"3,230,000","1,280.92","2,522",Jul-25,CAIRNHILL CIRCLE,Resale,Strata,119,"27,143",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
PINE GROVE,"1,808,888","1,754.53","1,031",Jul-25,PINE GROVE,Resale,Strata,163,"11,097",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,06 to 10
J'DEN,"3,038,000","1,184.04","2,566",Jul-25,JURONG EAST CENTRAL 1,New Sale,Strata,110,"27,618",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,36 to 40
UPPERHOUSE AT ORCHARD BOULEVARD,"3,269,000","1,011.82","3,231",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"34,777",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"3,285,000","1,011.82","3,247",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"34,947",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"3,302,000","1,011.82","3,263",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"35,128",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,153,000",699.66,"3,077",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,123",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,354,000",764.24,"3,080",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,155",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"3,318,000","1,011.82","3,279",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"35,298",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,181,000",699.66,"3,117",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,554",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"1,400,000",473.62,"2,956",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"31,818",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,407,000",473.62,"2,971",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"31,977",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"3,296,000","1,011.82","3,258",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"35,064",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
THE BAYSHORE,"1,750,000","1,259.39","1,390",Jul-25,BAYSHORE ROAD,Resale,Strata,117,"14,957",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"3,349,000","1,011.82","3,310",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"35,628",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,225,000",699.66,"3,180",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,231",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,421,000",473.62,"3,000",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,295",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"3,328,000","1,011.82","3,289",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"35,404",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,427,000",473.62,"3,013",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,432",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"3,382,000","1,011.82","3,343",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"35,979",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,371,000",764.24,"3,102",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,394",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,434,000",473.62,"3,028",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,591",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"3,397,000","1,011.82","3,357",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"36,138",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,231,000",699.66,"3,189",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,323",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,407,000",764.24,"3,150",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,901",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"3,429,000","1,011.82","3,389",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"36,479",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"3,446,000","1,011.82","3,406",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"36,660",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"3,477,000","1,011.82","3,436",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"36,989",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"3,493,000","1,011.82","3,452",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"37,160",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"7,236,000","2,055.92","3,520",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"37,885",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"3,510,000","1,011.82","3,469",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"37,340",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"7,264,000","2,055.92","3,533",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"38,031",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"7,320,000","2,055.92","3,560",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"38,325",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"3,502,000","1,011.82","3,461",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"37,255",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"7,348,000","2,055.92","3,574",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"38,471",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"3,557,000","1,011.82","3,515",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"37,840",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"3,606,000","1,011.82","3,564",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"38,362",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"7,433,000","2,055.92","3,615",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"38,916",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"3,597,000","1,011.82","3,555",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"38,266",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"7,378,000","2,055.92","3,589",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"38,628",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"3,654,000","1,011.82","3,611",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"38,872",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"3,676,000","1,011.82","3,633",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,106",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"3,692,000","1,011.82","3,649",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,277",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"3,723,000","1,011.82","3,680",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,606",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"7,657,000","2,055.92","3,724",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"40,089",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"3,734,000","1,011.82","3,690",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,723",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"7,599,000","2,055.92","3,696",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,191,"39,785",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"3,742,000","1,011.82","3,698",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,809",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"3,750,000","1,011.82","3,706",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,894",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
UPPERHOUSE AT ORCHARD BOULEVARD,"3,757,000","1,011.82","3,713",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"39,968",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UPPERHOUSE AT ORCHARD BOULEVARD,"3,765,000","1,011.82","3,721",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"40,053",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
UPPERHOUSE AT ORCHARD BOULEVARD,"3,773,000","1,011.82","3,729",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"40,138",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,31 to 35
