Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATTEN HOUSE,"7,749,000","2,368.08","3,272",Nov-23,SHELFORD ROAD,New Sale,Strata,220,"35,223",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,887,000","1,539.25","3,175",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"34,175",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,619,000","1,162.51","3,113",Nov-23,SHELFORD ROAD,New Sale,Strata,108,"33,509",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,838,000","1,539.25","3,143",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"33,832",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,639,000","1,162.51","3,130",Nov-23,SHELFORD ROAD,New Sale,Strata,108,"33,694",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,177,000",990.29,"3,208",Nov-23,SHELFORD ROAD,New Sale,Strata,92,"34,533",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,720,000","1,162.51","3,200",Nov-23,SHELFORD ROAD,New Sale,Strata,108,"34,444",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,015,000","1,851.41","3,249",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,971",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,887,000","1,539.25","3,175",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"34,175",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,015,000","1,851.41","3,249",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,971",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"5,962,000","1,851.41","3,220",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,663",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,938,000","1,539.25","3,208",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"34,531",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,238,000",990.29,"3,270",Nov-23,SHELFORD ROAD,New Sale,Strata,92,"35,196",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,780,000","1,162.51","3,252",Nov-23,SHELFORD ROAD,New Sale,Strata,108,"35,000",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,048,000","1,851.41","3,267",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"35,163",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE MYST,"1,987,000","1,033.34","1,923",Nov-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,96,"20,698",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"2,096,000","1,033.34","2,028",Nov-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,96,"21,833",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"1,592,200",775.01,"2,054",Nov-23,YUAN CHING ROAD,New Sale,Strata,72,"22,114",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
TEMBUSU GRAND,"3,451,000","1,431.61","2,411",Nov-23,JALAN TEMBUSU,New Sale,Strata,133,"25,947",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,009,000",721.19,"2,786",Nov-23,THIAM SIEW AVENUE,New Sale,Strata,67,"29,985",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
GEM RESIDENCES,"930,000",484.38,"1,920",Nov-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,45,"20,667",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,31 to 35
ICON,"1,130,000",581.26,"1,944",Nov-23,GOPENG STREET,Resale,Strata,54,"20,926",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
KENSINGTON PARK CONDOMINIUM,"2,200,000","1,657.66","1,327",Nov-23,KENSINGTON PARK DRIVE,Resale,Strata,154,"14,286",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"2,395,520","1,194.8","2,005",Nov-23,BROOKVALE DRIVE,New Sale,Strata,111,"21,581",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,11 to 15
CLEMENTI PARK,"4,780,000","3,067.74","1,558",Nov-23,SUNSET WAY,Resale,Strata,285,"16,772",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,560,000",914.94,"1,705",Nov-23,TAMPINES LANE,Sub Sale,Strata,85,"18,353",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE LANDMARK,"2,634,888","1,076.4","2,448",Nov-23,CHIN SWEE ROAD,New Sale,Strata,100,"26,349",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
PARC BOTANNIA,"808,000",505.91,"1,597",Nov-23,FERNVALE STREET,Resale,Strata,47,"17,191",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,582,700",462.85,"3,419",Nov-23,DUNEARN ROAD,New Sale,Strata,43,"36,807",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
19 NASSIM,"5,039,750","1,410.08","3,574",Nov-23,NASSIM HILL,New Sale,Strata,131,"38,471",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05
SIMS URBAN OASIS,"1,525,000",818.06,"1,864",Nov-23,SIMS DRIVE,Resale,Strata,76,"20,066",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
SELETAR PARK RESIDENCE,"2,108,000","1,700.71","1,239",Nov-23,SELETAR ROAD,Resale,Strata,158,"13,342",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,130,000",871.88,"1,296",Nov-23,SELETAR ROAD,Resale,Strata,81,"13,951",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"824,000",473.62,"1,740",Nov-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"18,727",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
LENTOR MODERN,"2,378,970","1,130.22","2,105",Nov-23,LENTOR CENTRAL,New Sale,Strata,105,"22,657",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
WATTEN HOUSE,"5,915,000","1,851.41","3,195",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,390",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,128,000",990.29,"3,159",Nov-23,SHELFORD ROAD,New Sale,Strata,92,"34,000",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"5,950,000","1,851.41","3,214",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,593",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"5,950,000","1,851.41","3,214",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,593",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"5,950,000","1,851.41","3,214",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,593",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,083,000","1,851.41","3,286",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"35,366",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"11,745,000","3,412.19","3,432",Nov-23,SHELFORD ROAD,New Sale,Strata,317,"36,946","11,712,000",Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"7,564,000","2,368.08","3,194",Nov-23,SHELFORD ROAD,New Sale,Strata,220,"34,382",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,863,000","1,539.25","3,159",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"34,007",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ATLASSIA,"2,560,000","1,162.51","2,202",Nov-23,JOO CHIAT PLACE,New Sale,Strata,108,"23,704",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
WATTEN HOUSE,"14,245,000","4,079.56","3,484",Nov-23,SHELFORD ROAD,New Sale,Strata,379,"37,499","14,212,000",Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"7,729,000","2,368.08","3,264",Nov-23,SHELFORD ROAD,New Sale,Strata,220,"35,132",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,943,000","1,539.25","3,211",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"34,566",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"7,427,000","2,368.08","3,136",Nov-23,SHELFORD ROAD,New Sale,Strata,220,"33,759",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"4,883,000","1,539.25","3,172",Nov-23,SHELFORD ROAD,New Sale,Strata,143,"34,147",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,062,000",990.29,"3,092",Nov-23,SHELFORD ROAD,New Sale,Strata,92,"33,283",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,082,000",990.29,"3,112",Nov-23,SHELFORD ROAD,New Sale,Strata,92,"33,500",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"5,896,000","1,851.41","3,185",Nov-23,SHELFORD ROAD,New Sale,Strata,172,"34,279",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,177,000",990.29,"3,208",Nov-23,SHELFORD ROAD,New Sale,Strata,92,"34,533",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"3,720,000","1,162.51","3,200",Nov-23,SHELFORD ROAD,New Sale,Strata,108,"34,444",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE PATERSON,"3,180,000","1,313.21","2,422",Nov-23,PATERSON ROAD,Resale,Strata,122,"26,066",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE INFLORA,"950,000",818.06,"1,161",Nov-23,FLORA DRIVE,Resale,Strata,76,"12,500",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
KLIMT CAIRNHILL,"4,940,000","1,431.61","3,451",Nov-23,CAIRNHILL ROAD,New Sale,Strata,133,"37,143",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE MYST,"1,500,000",678.13,"2,212",Nov-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"23,810",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,720,000",936.47,"1,837",Nov-23,HOUGANG AVENUE 2,Sub Sale,Strata,87,"19,770",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
BLOSSOMS BY THE PARK,"3,156,000","1,302.44","2,423",Nov-23,SLIM BARRACKS RISE,New Sale,Strata,121,"26,083",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,220,000",667.37,"1,828",Nov-23,HOUGANG AVENUE 2,Sub Sale,Strata,62,"19,677",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
ORCHID PARK CONDOMINIUM,"880,000",871.88,"1,009",Nov-23,YISHUN STREET 81,Resale,Strata,81,"10,864",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
BOTANIC GARDENS MANSION,"3,903,800","1,754.53","2,225",Nov-23,TAMAN SERASI,Resale,Strata,163,"23,950",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
LAKEPOINT CONDOMINIUM,"1,600,000","1,883.7",849,Nov-23,LAKEPOINT DRIVE,Resale,Strata,175,"9,143",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
SELETAR SPRINGS CONDOMINIUM,"1,525,000","1,560.78",977,Nov-23,GERALD DRIVE,Resale,Strata,145,"10,517",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
D'LEEDON,"2,300,000","1,173.28","1,960",Nov-23,LEEDON HEIGHTS,Resale,Strata,109,"21,101",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
BOTANIQUE AT BARTLEY,"2,030,000","1,065.64","1,905",Nov-23,UPPER PAYA LEBAR ROAD,Resale,Strata,99,"20,505",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
CORONA VILLE,"2,700,000","1,528.49","1,766",Nov-23,JALAN HAJI ALIAS,Resale,Strata,142,"19,014",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VILLA MARINA,"1,688,000","1,151.75","1,466",Nov-23,JALAN SEMPADAN,Resale,Strata,107,"15,776",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,020,000",548.96,"1,858",Nov-23,YISHUN CENTRAL 1,Resale,Strata,51,"20,000",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,638,000","1,001.05","1,636",Nov-23,LAKESIDE DRIVE,Resale,Strata,93,"17,613",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
THE TAPESTRY,"795,000",473.62,"1,679",Nov-23,TAMPINES STREET 86,Resale,Strata,44,"18,068",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
TREE HOUSE,"1,290,000",861.12,"1,498",Nov-23,CHESTNUT AVENUE,Resale,Strata,80,"16,125",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15
KENT RIDGE HILL RESIDENCES,"938,000",516.67,"1,815",Nov-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,48,"19,542",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
SANT RITZ,"1,395,000","1,227.1","1,137",Nov-23,PHENG GECK AVENUE,Resale,Strata,114,"12,237",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
SEAHILL,"1,170,000",710.42,"1,647",Nov-23,WEST COAST CRESCENT,Resale,Strata,66,"17,727",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,21 to 25
TREASURE AT TAMPINES,"1,380,000",818.06,"1,687",Nov-23,TAMPINES LANE,Sub Sale,Strata,76,"18,158",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
LUMIERE,"938,000",505.91,"1,854",Nov-23,MISTRI ROAD,Resale,Strata,47,"19,957",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,21 to 25
CHAPEL COURT,"2,448,000","1,593.07","1,537",Nov-23,SEA AVENUE,Resale,Strata,148,"16,541",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
NASSIM JADE,"15,200,000","5,747.98","2,644",Nov-23,NASSIM ROAD,Resale,Strata,534,"28,464",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
D'LEEDON,"2,650,000","1,550.02","1,710",Nov-23,LEEDON HEIGHTS,Resale,Strata,144,"18,403",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
JERVOIS TREASURES,"1,524,000",592.02,"2,574",Nov-23,JERVOIS ROAD,Resale,Strata,55,"27,709",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
VALLEY PARK,"2,680,000","1,216.33","2,203",Nov-23,RIVER VALLEY ROAD,Resale,Strata,113,"23,717",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
SILVERSEA,"1,980,000","1,065.64","1,858",Nov-23,MARINE PARADE ROAD,Resale,Strata,99,"20,000",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,16 to 20
LEEDON RESIDENCE,"6,200,000","2,131.27","2,909",Nov-23,LEEDON HEIGHTS,Resale,Strata,198,"31,313",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BARTLEY RESIDENCES,"1,488,000",871.88,"1,707",Nov-23,LORONG HOW SUN,Resale,Strata,81,"18,370",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
STRATUM,"790,000",581.26,"1,359",Nov-23,ELIAS ROAD,Resale,Strata,54,"14,630",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
BRADDELL VIEW,"1,588,000","1,614.6",984,Nov-23,BRADDELL HILL,Resale,Strata,150,"10,587",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
SEAHILL,"1,830,000","1,130.22","1,619",Nov-23,WEST COAST CRESCENT,Resale,Strata,105,"17,429",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
HAZEL PARK CONDOMINIUM,"2,088,888","1,334.74","1,565",Nov-23,HAZEL PARK TERRACE,Resale,Strata,124,"16,846",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,360,000",731.95,"1,858",Nov-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,68,"20,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
JERVOIS TREASURES,"1,512,000",592.02,"2,554",Nov-23,JERVOIS ROAD,Resale,Strata,55,"27,491",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE MINTON,"1,410,000",979.52,"1,439",Nov-23,HOUGANG STREET 11,Resale,Strata,91,"15,495",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
THE ESSENCE,"1,720,000","1,388.56","1,239",Nov-23,CHONG KUO ROAD,Sub Sale,Strata,129,"13,333",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
ECHELON,"1,700,000",731.95,"2,323",Nov-23,ALEXANDRA VIEW,Resale,Strata,68,"25,000",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
GRANDEUR 8,"2,050,000","1,410.08","1,454",Nov-23,ANG MO KIO CENTRAL 3,Resale,Strata,131,"15,649",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
PALM GARDENS,"1,460,000","1,431.61","1,020",Nov-23,HONG SAN WALK,Resale,Strata,133,"10,977",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"788,888",527.44,"1,496",Nov-23,HILLVIEW RISE,Resale,Strata,49,"16,100",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
LE CONNEY PARK,"1,640,000","1,194.8","1,373",Nov-23,LORONG L TELOK KURAU,Resale,Strata,111,"14,775",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC BOTANNIA,"978,000",581.26,"1,683",Nov-23,FERNVALE STREET,Resale,Strata,54,"18,111",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"2,080,000","1,151.75","1,806",Nov-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,107,"19,439",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
CENTRAL VIEW,"1,580,000","1,259.39","1,255",Nov-23,HOUGANG STREET 11,Resale,Strata,117,"13,504",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
DEVONSHIRE RESIDENCES,"1,100,000",505.91,"2,174",Nov-23,DEVONSHIRE ROAD,Resale,Strata,47,"23,404",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THOMSON GRAND,"1,630,000",958,"1,701",Nov-23,SIN MING WALK,Resale,Strata,89,"18,315",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,11 to 15
MARINA ONE RESIDENCES,"1,475,000",699.66,"2,108",Nov-23,MARINA WAY,Resale,Strata,65,"22,692",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
PARC CLEMATIS,"2,700,000","1,291.68","2,090",Nov-23,JALAN LEMPENG,Sub Sale,Strata,120,"22,500",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
SUNRISE GARDENS,"1,850,000","2,034.4",909,Nov-23,SUNRISE AVENUE,Resale,Strata,189,"9,788",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
DUCHESS RESIDENCES,"3,200,000","1,485.43","2,154",Nov-23,DUCHESS AVENUE,Resale,Strata,138,"23,188",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
JERVOIS TREASURES,"1,292,000",505.91,"2,554",Nov-23,JERVOIS ROAD,Resale,Strata,47,"27,489",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
JERVOIS TREASURES,"1,439,000",527.44,"2,728",Nov-23,JERVOIS ROAD,Resale,Strata,49,"29,367",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE ANSLEY,"2,338,000","1,302.44","1,795",Nov-23,MANDALAY ROAD,Resale,Strata,121,"19,322",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
BRADDELL VIEW,"1,510,000","1,453.14","1,039",Nov-23,BRADDELL HILL,Resale,Strata,135,"11,185",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,11 to 15
CITY SQUARE RESIDENCES,"1,635,000",839.59,"1,947",Nov-23,KITCHENER LINK,Resale,Strata,78,"20,962",-,Condominium,1,Freehold,08,Rest of Central Region,21 to 25
THE VENUE RESIDENCES,"2,080,000","1,237.86","1,680",Nov-23,TAI THONG CRESCENT,Resale,Strata,115,"18,087",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
NORTH PARK RESIDENCES,"2,120,000","1,280.92","1,655",Nov-23,YISHUN CENTRAL 1,Resale,Strata,119,"17,815",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"790,000",473.62,"1,668",Nov-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"17,955",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BLOSSOMS @ WOODLEIGH,"2,840,000","1,722.24","1,649",Nov-23,WOODLEIGH CLOSE,Resale,Strata,160,"17,750",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,750,000",968.76,"1,806",Nov-23,MOUNT VERNON ROAD,Resale,Strata,90,"19,444",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE BEACON,"2,430,000","1,485.43","1,636",Nov-23,CANTONMENT ROAD,Resale,Strata,138,"17,609",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,16 to 20
TREASURE AT TAMPINES,"1,520,000",914.94,"1,661",Nov-23,TAMPINES LANE,Sub Sale,Strata,85,"17,882",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE MORNINGSIDE,"5,200,000","2,411.14","2,157",Nov-23,JALAN KUALA,Resale,Strata,224,"23,214",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
10 EVELYN,"2,299,800",807.3,"2,849",Nov-23,EVELYN ROAD,New Sale,Strata,75,"30,664",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
MARTIN MODERN,"2,880,000","1,011.82","2,846",Nov-23,MARTIN PLACE,Resale,Strata,94,"30,638",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
ROCHELLE AT NEWTON,"2,731,000","1,506.96","1,812",Nov-23,KENG LEE ROAD,Resale,Strata,140,"19,507",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,21 to 25
NINETEEN SHELFORD ROAD,"1,855,000",947.23,"1,958",Nov-23,SHELFORD ROAD,Resale,Strata,88,"21,080",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE LINCOLN MODERN,"2,750,000","1,410.08","1,950",Nov-23,LINCOLN ROAD,Resale,Strata,131,"20,992",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
THE VERVE,"1,090,000",818.06,"1,332",Nov-23,JALAN RAJAH,Resale,Strata,76,"14,342",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PARQ BELLA,"3,467,000","1,786.82","1,940",Nov-23,TEMBELING ROAD,New Sale,Strata,166,"20,886",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ALEX RESIDENCES,"918,000",473.62,"1,938",Nov-23,ALEXANDRA VIEW,Resale,Strata,44,"20,864",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
BEDOK RESIDENCES,"1,025,000",602.78,"1,700",Nov-23,BEDOK NORTH DRIVE,Resale,Strata,56,"18,304",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
THE CONTINUUM,"1,759,000",667.37,"2,636",Nov-23,THIAM SIEW AVENUE,New Sale,Strata,62,"28,371",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENCES @ SOMME,"737,000",462.85,"1,592",Nov-23,PETAIN ROAD,Resale,Strata,43,"17,140",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
VIBES @ EAST COAST,"645,000",344.45,"1,873",Nov-23,TELOK KURAU ROAD,Resale,Strata,32,"20,156",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
JERVOIS TREASURES,"1,665,000",624.31,"2,667",Nov-23,JERVOIS ROAD,Resale,Strata,58,"28,707",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
JERVOIS TREASURES,"1,377,000",527.44,"2,611",Nov-23,JERVOIS ROAD,Resale,Strata,49,"28,102",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
JERVOIS TREASURES,"1,536,000",592.02,"2,595",Nov-23,JERVOIS ROAD,Resale,Strata,55,"27,927",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CASA FORTUNA,"1,590,000","1,076.4","1,477",Nov-23,AH HOOD ROAD,Resale,Strata,100,"15,900",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE ANCHORAGE,"2,150,000","1,205.57","1,783",Nov-23,ALEXANDRA ROAD,Resale,Strata,112,"19,196",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
BOTANIKA,"7,600,000","2,906.28","2,615",Nov-23,HOLLAND ROAD,Resale,Strata,270,"28,148",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARC PALAIS,"2,142,000","1,334.74","1,605",Nov-23,HUME AVENUE,Resale,Strata,124,"17,274",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
THE DAFFODIL,"1,050,000",742.72,"1,414",Nov-23,UPPER EAST COAST ROAD,Resale,Strata,69,"15,217",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"900,000",473.62,"1,900",Nov-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,44,"20,455",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
