Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
STARS OF KOVAN,"1,320,000",742.72,"1,777",Feb-23,UPPER SERANGOON ROAD,Resale,Strata,69,"19,130",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
MARGARET VILLE,"1,480,000",699.66,"2,115",Feb-23,MARGARET DRIVE,Resale,Strata,65,"22,769",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
KEMBANGAN COURT,"1,280,000","1,087.16","1,177",Feb-23,JALAN MASJID,Resale,Strata,101,"12,673",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
ST REGIS RESIDENCES SINGAPORE,"4,820,000","1,959.05","2,460",Feb-23,TANGLIN ROAD,Resale,Strata,182,"26,484",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
THE ACACIAS,"2,400,000","1,937.52","1,239",Feb-23,SOMMERVILLE ROAD,Resale,Strata,180,"13,333",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
OKIO,"938,888",570.49,"1,646",Feb-23,BALESTIER ROAD,Resale,Strata,53,"17,715",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE EDGE ON CAIRNHILL,"5,000,000","2,142.04","2,334",Feb-23,CAIRNHILL ROAD,Resale,Strata,199,"25,126",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE SCOTTS TOWER,"1,770,000",850.36,"2,081",Feb-23,SCOTTS ROAD,Resale,Strata,79,"22,405",-,Condominium,1,103 yrs lease commencing from 2010,09,Core Central Region,11 to 15
SEA ESTA,"950,000",818.06,"1,161",Feb-23,PASIR RIS LINK,Resale,Strata,76,"12,500",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,500,000",699.66,"2,144",Feb-23,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"23,077",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
JUNIPER HILL,"2,000,000",699.66,"2,859",Feb-23,EWE BOON ROAD,Resale,Strata,65,"30,769",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
RIVERBANK @ FERNVALE,"830,000",688.9,"1,205",Feb-23,FERNVALE CLOSE,Resale,Strata,64,"12,969",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
NYON,"1,720,000",721.19,"2,385",Feb-23,AMBER ROAD,Resale,Strata,67,"25,672",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
JUNIPER HILL,"1,968,000",699.66,"2,813",Feb-23,EWE BOON ROAD,Resale,Strata,65,"30,277",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
3 CUSCADEN,"1,800,000",452.09,"3,982",Feb-23,CUSCADEN WALK,Sub Sale,Strata,42,"42,857",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ATRIUM RESIDENCES,"1,320,000","1,044.11","1,264",Feb-23,LORONG 28 GEYLANG,Resale,Strata,97,"13,608",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ONE BERNAM,"2,152,500",828.83,"2,597",Feb-23,BERNAM STREET,New Sale,Strata,77,"27,955",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
TANAMERA CREST,"1,250,000","1,216.33","1,028",Feb-23,PARI DEDAP WALK,Resale,Strata,113,"11,062",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
STURDEE RESIDENCES,"1,540,000",828.83,"1,858",Feb-23,BEATTY ROAD,Resale,Strata,77,"20,000",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,01 to 05
SPOTTISWOODE PARK,"1,106,800","1,334.74",829,Feb-23,SPOTTISWOODE PARK ROAD,Resale,Strata,124,"8,926",-,Apartment,1,85 yrs lease commencing from 1990,02,Rest of Central Region,21 to 25
THE LANDMARK,"2,615,888","1,076.4","2,430",Feb-23,CHIN SWEE ROAD,New Sale,Strata,100,"26,159",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"3,550,000","1,162.51","3,054",Feb-23,DUNEARN ROAD,New Sale,Strata,108,"32,870",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,468,000",462.85,"3,172",Feb-23,DUNEARN ROAD,New Sale,Strata,43,"34,140",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"3,572,000","1,162.51","3,073",Feb-23,DUNEARN ROAD,New Sale,Strata,108,"33,074",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,485,000",462.85,"3,208",Feb-23,DUNEARN ROAD,New Sale,Strata,43,"34,535",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"2,129,000",667.37,"3,190",Feb-23,DUNEARN ROAD,New Sale,Strata,62,"34,339",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
NEWTON 18,"2,880,000","1,248.62","2,307",Feb-23,NEWTON ROAD,Resale,Strata,116,"24,828",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
SIMS URBAN OASIS,"790,000",441.32,"1,790",Feb-23,SIMS DRIVE,Resale,Strata,41,"19,268",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,513,000",495.14,"3,056",Feb-23,IRWELL HILL,New Sale,Strata,46,"32,891",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
EUHABITAT,"1,300,000",904.18,"1,438",Feb-23,JALAN EUNOS,Resale,Strata,84,"15,476",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,310,000",699.66,"1,872",Feb-23,YISHUN CENTRAL 1,Resale,Strata,65,"20,154",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
LEONIE GARDENS,"2,830,000","1,733","1,633",Feb-23,LEONIE HILL,Resale,Strata,161,"17,578",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,01 to 05
OKIO,"910,000",570.49,"1,595",Feb-23,BALESTIER ROAD,Resale,Strata,53,"17,170",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ECO,"888,000",635.08,"1,398",Feb-23,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"15,051",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
HAUS ON HANDY,"2,662,000",968.76,"2,748",Feb-23,HANDY ROAD,New Sale,Strata,90,"29,578",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,01 to 05
HAUS ON HANDY,"2,639,000",947.23,"2,786",Feb-23,HANDY ROAD,New Sale,Strata,88,"29,989",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
SKY VUE,"1,330,000",678.13,"1,961",Feb-23,BISHAN STREET 15,Resale,Strata,63,"21,111",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
FERRELL RESIDENCES,"3,850,000","1,840.64","2,092",Feb-23,BUKIT TIMAH ROAD,Resale,Strata,171,"22,515",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
ST REGIS RESIDENCES SINGAPORE,"6,320,000","2,594.12","2,436",Feb-23,TANGLIN ROAD,Resale,Strata,241,"26,224",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
JUNIPER HILL,"1,760,000",624.31,"2,819",Feb-23,EWE BOON ROAD,Resale,Strata,58,"30,345",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
JUNIPER HILL,"1,780,000",624.31,"2,851",Feb-23,EWE BOON ROAD,Resale,Strata,58,"30,690",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
LAUREL TREE,"720,000",462.85,"1,556",Feb-23,HILLVIEW TERRACE,Sub Sale,Strata,43,"16,744",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
PARC OASIS,"1,400,000","1,377.79","1,016",Feb-23,JURONG EAST AVENUE 1,Resale,Strata,128,"10,938",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
SEASONS PARK,"1,208,000","1,248.62",967,Feb-23,YIO CHU KANG ROAD,Resale,Strata,116,"10,414",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
FABER GARDEN CONDOMINIUM,"3,628,888","2,120.51","1,711",Feb-23,ANGKLONG LANE,Resale,Strata,197,"18,421",-,Condominium,1,Freehold,20,Rest of Central Region,16 to 20
RIVER PLACE,"1,450,000",850.36,"1,705",Feb-23,HAVELOCK ROAD,Resale,Strata,79,"18,354",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
THE TROPICA,"1,440,000","1,227.1","1,174",Feb-23,TAMPINES AVENUE 1,Resale,Strata,114,"12,632",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
THE TRE VER,"1,480,000",742.72,"1,993",Feb-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,69,"21,449",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
SEVENTY SAINT PATRICK'S,"1,700,000",871.88,"1,950",Feb-23,ST. PATRICK'S ROAD,Resale,Strata,81,"20,988",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE GLADES,"1,270,000",839.59,"1,513",Feb-23,BEDOK RISE,Resale,Strata,78,"16,282",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
PARK COLONIAL,"990,000",462.85,"2,139",Feb-23,WOODLEIGH LANE,Sub Sale,Strata,43,"23,023",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
GALLOP GABLES,"2,890,000","1,517.72","1,904",Feb-23,FARRER ROAD,Resale,Strata,141,"20,496",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PARC ROSEWOOD,"775,000",602.78,"1,286",Feb-23,ROSEWOOD DRIVE,Resale,Strata,56,"13,839",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASHEW HEIGHTS CONDOMINIUM,"2,380,000","1,657.66","1,436",Feb-23,CASHEW ROAD,Resale,Strata,154,"15,455",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
THOMSON IMPRESSIONS,"840,000",462.85,"1,815",Feb-23,LORONG PUNTONG,Resale,Strata,43,"19,535",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
PARC RIVIERA,"1,120,000",710.42,"1,577",Feb-23,WEST COAST VALE,Resale,Strata,66,"16,970",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,01 to 05
THE CLEARWATER,"1,650,000","1,259.39","1,310",Feb-23,BEDOK RESERVOIR VIEW,Resale,Strata,117,"14,103",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
COMMONWEALTH TOWERS,"1,490,000",688.9,"2,163",Feb-23,COMMONWEALTH AVENUE,Resale,Strata,64,"23,281",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
AIRSTREAM,"705,000",473.62,"1,489",Feb-23,ST. MICHAEL'S ROAD,Resale,Strata,44,"16,023",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE LUXURIE,"1,160,000",775.01,"1,497",Feb-23,COMPASSVALE ROAD,Resale,Strata,72,"16,111",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE COAST AT SENTOSA COVE,"4,200,000","2,497.25","1,682",Feb-23,OCEAN DRIVE,Resale,Strata,232,"18,103",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,740,000","1,011.82","1,720",Feb-23,KEPPEL BAY VIEW,Resale,Strata,94,"18,511",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
TREASURES@G6,"650,000",430.56,"1,510",Feb-23,LORONG 6 GEYLANG,Resale,Strata,40,"16,250",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SORRENTO,"1,220,000",710.42,"1,717",Feb-23,WEST COAST ROAD,Resale,Strata,66,"18,485",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
RIPPLE BAY,"1,088,888",775.01,"1,405",Feb-23,PASIR RIS LINK,Resale,Strata,72,"15,123",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
GALLOP GABLES,"3,690,000","1,754.53","2,103",Feb-23,FARRER ROAD,Resale,Strata,163,"22,638",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"968,000",796.54,"1,215",Feb-23,FLORA DRIVE,Resale,Strata,74,"13,081",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
NIN RESIDENCE,"1,200,000",850.36,"1,411",Feb-23,PHENG GECK AVENUE,Resale,Strata,79,"15,190",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,01 to 05
NV RESIDENCES,"1,050,000",904.18,"1,161",Feb-23,PASIR RIS GROVE,Resale,Strata,84,"12,500",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
MACKENZIE 88,"768,000",484.38,"1,586",Feb-23,MACKENZIE ROAD,Resale,Strata,45,"17,067",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CLUNY PARK RESIDENCE,"5,680,000","1,959.05","2,899",Feb-23,CLUNY PARK ROAD,Resale,Strata,182,"31,209",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"2,100,000","1,453.14","1,445",Feb-23,WEST COAST ROAD,Resale,Strata,135,"15,556",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
STURDEE RESIDENCES,"2,030,000","1,033.34","1,964",Feb-23,BEATTY ROAD,Resale,Strata,96,"21,146",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
THE TAPESTRY,"1,580,000",990.29,"1,595",Feb-23,TAMPINES STREET 86,Resale,Strata,92,"17,174",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
PARC RIVIERA,"999,000",645.84,"1,547",Feb-23,WEST COAST VALE,Resale,Strata,60,"16,650",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
J GATEWAY,"1,360,000",688.9,"1,974",Feb-23,GATEWAY DRIVE,Resale,Strata,64,"21,250",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,06 to 10
REGENT GROVE,"1,100,000","1,162.51",946,Feb-23,CHOA CHU KANG NORTH 7,Resale,Strata,108,"10,185",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
GLENTREES,"3,600,000","1,991.34","1,808",Feb-23,MOUNT SINAI LANE,Resale,Strata,185,"19,459",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
THE LAKESHORE,"1,180,000","1,044.11","1,130",Feb-23,JURONG WEST STREET 41,Resale,Strata,97,"12,165",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
QUEENS,"1,510,000",914.94,"1,650",Feb-23,STIRLING ROAD,Resale,Strata,85,"17,765",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,36 to 40
THE VISION,"2,528,000","1,603.84","1,576",Feb-23,WEST COAST CRESCENT,Resale,Strata,149,"16,966",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
TREASURE AT TAMPINES,"759,000",462.85,"1,640",Feb-23,TAMPINES LANE,Sub Sale,Strata,43,"17,651",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE TENNERY,"800,000",613.55,"1,304",Feb-23,WOODLANDS ROAD,Resale,Strata,57,"14,035",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"2,371,619",828.83,"2,861",Feb-23,HOLLAND VILLAGE WAY,New Sale,Strata,77,"30,800",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
ICON,"1,050,000",570.49,"1,841",Feb-23,GOPENG STREET,Resale,Strata,53,"19,811",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
IVORY HEIGHTS,"1,800,000","1,700.71","1,058",Feb-23,JURONG EAST STREET 13,Resale,Strata,158,"11,392",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15
FLO RESIDENCE,"1,050,000",861.12,"1,219",Feb-23,PUNGGOL FIELD WALK,Resale,Strata,80,"13,125",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
JADESCAPE,"1,910,000",904.18,"2,112",Feb-23,SHUNFU ROAD,Sub Sale,Strata,84,"22,738",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
THE INTERWEAVE,"708,000",409.03,"1,731",Feb-23,KIM KEAT ROAD,Resale,Strata,38,"18,632",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE INTERLACE,"3,550,000","3,336.84","1,064",Feb-23,DEPOT ROAD,Resale,Strata,310,"11,452",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
THE VERVE,"850,000",613.55,"1,385",Feb-23,JALAN RAJAH,Resale,Strata,57,"14,912",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
AQUARIUS BY THE PARK,"2,250,000","2,098.98","1,072",Feb-23,BEDOK RESERVOIR VIEW,Resale,Strata,195,"11,538",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,16 to 20
WILSHIRE RESIDENCES,"2,121,570",753.48,"2,816",Feb-23,FARRER ROAD,New Sale,Strata,70,"30,308",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
EVERGREEN PARK,"1,100,000","1,237.86",889,Feb-23,HOUGANG AVENUE 7,Resale,Strata,115,"9,565",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
LAKE GRANDE,"1,288,000",775.01,"1,662",Feb-23,JURONG LAKE LINK,Resale,Strata,72,"17,889",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
THE TRE VER,"1,200,000",645.84,"1,858",Feb-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,60,"20,000",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE TRE VER,"1,310,000",699.66,"1,872",Feb-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,65,"20,154",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE GAZANIA,"3,708,208","1,808.35","2,051",Feb-23,HOW SUN DRIVE,New Sale,Strata,168,"22,073",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERVALE CREST,"1,070,000","1,205.57",888,Feb-23,RIVERVALE CRESCENT,Resale,Strata,112,"9,554",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
ELIAS GREEN,"1,366,000","1,528.49",894,Feb-23,ELIAS GREEN,Resale,Strata,142,"9,620",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"3,830,000","1,474.67","2,597",Feb-23,FOURTH AVENUE,Sub Sale,Strata,137,"27,956",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"2,845,000","1,733","1,642",Feb-23,ALEXANDRA VIEW,Resale,Strata,161,"17,671",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,11 to 15
BAYWATER,"1,600,000","1,302.44","1,228",Feb-23,BEDOK RESERVOIR ROAD,Resale,Strata,121,"13,223",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,11 to 15
HEDGES PARK CONDOMINIUM,"950,000",796.54,"1,193",Feb-23,FLORA DRIVE,Resale,Strata,74,"12,838",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
WATERVIEW,"1,010,000",785.77,"1,285",Feb-23,TAMPINES AVENUE 1,Resale,Strata,73,"13,836",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
OLEANDER TOWERS,"1,189,000",893.41,"1,331",Feb-23,LORONG 1 TOA PAYOH,Resale,Strata,83,"14,325",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,16 to 20
VILLA MARINA,"2,090,000","2,012.87","1,038",Feb-23,JALAN SEMPADAN,Resale,Strata,187,"11,176",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
PETIT JERVOIS,"1,544,000",602.78,"2,561",Feb-23,JERVOIS ROAD,Resale,Strata,56,"27,571",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LANDBAY CONDOMINIUM,"2,108,000","1,237.86","1,703",Feb-23,JALAN HAJIJAH,Resale,Strata,115,"18,330",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE PARC CONDOMINIUM,"1,860,000","1,216.33","1,529",Feb-23,WEST COAST WALK,Resale,Strata,113,"16,460",-,Condominium,1,Freehold,05,Outside Central Region,16 to 20
HILLSTA,"738,000",570.49,"1,294",Feb-23,PHOENIX ROAD,Resale,Strata,53,"13,925",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
D'LEEDON,"2,300,000","1,194.8","1,925",Feb-23,LEEDON HEIGHTS,Resale,Strata,111,"20,721",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
THE ALPS RESIDENCES,"930,000",688.9,"1,350",Feb-23,TAMPINES STREET 86,Resale,Strata,64,"14,531",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
THE BAYSHORE,"1,110,000",925.7,"1,199",Feb-23,BAYSHORE ROAD,Resale,Strata,86,"12,907",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
THE NAUTICAL,"635,000",441.32,"1,439",Feb-23,JALAN SENDUDOK,Resale,Strata,41,"15,488",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
LE QUEST,"695,000",430.56,"1,614",Feb-23,BUKIT BATOK STREET 41,Resale,Strata,40,"17,375",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
MARINA ONE RESIDENCES,"2,500,000","1,205.57","2,074",Feb-23,MARINA WAY,Resale,Strata,112,"22,321",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ORCHID PARK CONDOMINIUM,"900,000",958,939,Feb-23,YISHUN STREET 81,Resale,Strata,89,"10,112",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
THE MEDLEY,"1,860,000","1,345.5","1,382",Feb-23,LORONG G TELOK KURAU,Resale,Strata,125,"14,880",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TANGLIN VIEW,"1,825,000","1,140.98","1,599",Feb-23,PRINCE CHARLES CRESCENT,Resale,Strata,106,"17,217",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
REGENT PARK,"1,018,000",904.18,"1,126",Feb-23,JALAN LEMPENG,Resale,Strata,84,"12,119",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
CONCOURSE SKYLINE,"2,100,000","1,108.69","1,894",Feb-23,BEACH ROAD,Resale,Strata,103,"20,388",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
SIGNATURE PARK,"2,500,000","1,399.32","1,787",Feb-23,TOH TUCK ROAD,Resale,Strata,130,"19,231",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
VIBES@UPPER SERANGOON,"655,000",441.32,"1,484",Feb-23,UPPER SERANGOON ROAD,Resale,Strata,41,"15,976",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE SPECTRUM,"2,188,000","1,883.7","1,162",Feb-23,PASIR PANJANG ROAD,Resale,Strata,175,"12,503",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
THE HILLIER,"910,000",624.31,"1,458",Feb-23,HILLVIEW RISE,Resale,Strata,58,"15,690",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,300,000",818.06,"1,589",Feb-23,TAMPINES LANE,Sub Sale,Strata,76,"17,105",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
HILLVIEW REGENCY,"1,190,000","1,119.46","1,063",Feb-23,BUKIT BATOK EAST AVENUE 2,Resale,Strata,104,"11,442",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
D'LEEDON,"1,200,000",635.08,"1,890",Feb-23,LEEDON HEIGHTS,Resale,Strata,59,"20,339",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
OUE TWIN PEAKS,"1,200,000",548.96,"2,186",Feb-23,LEONIE HILL ROAD,Resale,Strata,51,"23,529",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,16 to 20
JUNIPER HILL,"1,710,000",624.31,"2,739",Feb-23,EWE BOON ROAD,Resale,Strata,58,"29,483",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ONE-NORTH RESIDENCES,"2,165,000","1,334.74","1,622",Feb-23,ONE-NORTH GATEWAY,Resale,Strata,124,"17,460",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
BELMOND GREEN,"3,530,000","1,636.13","2,158",Feb-23,BALMORAL ROAD,Resale,Strata,152,"23,224",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PARC BOTANNIA,"1,078,000",667.37,"1,615",Feb-23,FERNVALE STREET,Resale,Strata,62,"17,387",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
WATERBANK AT DAKOTA,"830,000",581.26,"1,428",Feb-23,DAKOTA CRESCENT,Resale,Strata,54,"15,370",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
MARGARET VILLE,"2,500,000","1,184.04","2,111",Feb-23,MARGARET DRIVE,Resale,Strata,110,"22,727",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
JUNIPER HILL,"1,790,000",624.31,"2,867",Feb-23,EWE BOON ROAD,Resale,Strata,58,"30,862",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
TREASURE AT TAMPINES,"1,038,000",613.55,"1,692",Feb-23,TAMPINES LANE,Sub Sale,Strata,57,"18,211",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
D'NEST,"1,688,000","1,270.15","1,329",Feb-23,PASIR RIS GROVE,Resale,Strata,118,"14,305",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,000,000",688.9,"2,903",Feb-23,HOLLAND VILLAGE WAY,New Sale,Strata,64,"31,250",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
THE PALETTE,"1,020,000",721.19,"1,414",Feb-23,PASIR RIS GROVE,Resale,Strata,67,"15,224",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
