Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BLOSSOMS BY THE PARK,"3,065,000","1,302.44","2,353",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"25,331",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
BLOSSOMS BY THE PARK,"1,354,000",548.96,"2,466",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"26,549",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
BLOSSOMS BY THE PARK,"1,658,000",678.13,"2,445",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,317",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
BLOSSOMS BY THE PARK,"2,583,000","1,076.4","2,400",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"25,830",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
BLOSSOMS BY THE PARK,"2,419,000","1,044.11","2,317",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,97,"24,938",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,212,000",914.94,"2,418",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,024",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,589,000",678.13,"2,343",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"25,222",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,685,000",721.19,"2,336",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"25,149",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"3,081,000","1,302.44","2,366",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"25,463",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,361,000",548.96,"2,479",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"26,686",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,765,000",721.19,"2,447",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,343",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,667,000",678.13,"2,458",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,460",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,597,000","1,076.4","2,413",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"25,970",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,224,000",914.94,"2,431",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,165",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,598,000",678.13,"2,356",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"25,365",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,695,000",721.19,"2,350",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"25,299",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,368,000",548.96,"2,492",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"26,824",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,676,000",678.13,"2,471",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,603",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,611,000","1,076.4","2,426",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"26,110",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,447,000","1,044.11","2,344",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,97,"25,227",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,236,000",914.94,"2,444",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,306",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,226,000",914.94,"2,433",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,188",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,607,000",678.13,"2,370",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"25,508",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,705,000",721.19,"2,364",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"25,448",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,375,000",548.96,"2,505",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"26,961",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,785,000",721.19,"2,475",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,642",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,685,000",678.13,"2,485",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,746",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,625,000","1,076.4","2,439",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"26,250",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,461,000","1,044.11","2,357",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,97,"25,371",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,248,000",914.94,"2,457",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,447",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,238,000",914.94,"2,446",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,329",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,616,000",678.13,"2,383",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"25,651",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,715,000",721.19,"2,378",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"25,597",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,382,000",548.96,"2,517",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"27,098",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,795,000",721.19,"2,489",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,791",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,639,000","1,076.4","2,452",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"26,390",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,475,000","1,044.11","2,370",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,97,"25,515",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,260,000",914.94,"2,470",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,588",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,250,000",914.94,"2,459",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,471",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,625,000",678.13,"2,396",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"25,794",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,725,000",721.19,"2,392",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"25,746",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,389,000",548.96,"2,530",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"27,235",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,805,000",721.19,"2,503",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,940",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"1,703,000",678.13,"2,511",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,032",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,262,000",914.94,"2,472",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,612",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,634,000",678.13,"2,410",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"25,937",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,735,000",721.19,"2,406",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"25,896",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"3,575,000","1,506.96","2,372",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,140,"25,536",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"3,161,000","1,302.44","2,427",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"26,124",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,396,000",548.96,"2,543",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"27,373",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,815,000",721.19,"2,517",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,090",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,712,000",678.13,"2,525",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,175",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,667,000","1,076.4","2,478",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"26,670",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,284,000",914.94,"2,496",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"26,871",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,643,000",678.13,"2,423",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,079",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,745,000",721.19,"2,420",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,045",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"3,193,000","1,302.44","2,452",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"26,388",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,410,000",548.96,"2,568",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"27,647",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,835,000",721.19,"2,544",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,388",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,730,000",678.13,"2,551",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,460",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,695,000","1,076.4","2,504",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"26,950",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,308,000",914.94,"2,523",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"27,153",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,298,000",914.94,"2,512",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"27,035",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,661,000",678.13,"2,449",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,365",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,765,000",721.19,"2,447",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,343",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"3,225,000","1,302.44","2,476",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"26,653",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,424,000",548.96,"2,594",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"27,922",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,855,000",721.19,"2,572",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,687",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,748,000",678.13,"2,578",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,746",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,670,000",678.13,"2,463",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,508",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,775,000",721.19,"2,461",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,493",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"3,241,000","1,302.44","2,488",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"26,785",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,865,000",721.19,"2,586",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,836",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,757,000",678.13,"2,591",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,889",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,332,000",914.94,"2,549",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,85,"27,435",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,679,000",678.13,"2,476",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,651",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,785,000",721.19,"2,475",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,642",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,438,000",548.96,"2,619",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"28,196",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,766,000",678.13,"2,604",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,032",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,751,000","1,076.4","2,556",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"27,510",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
BLOSSOMS BY THE PARK,"1,688,000",678.13,"2,489",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,794",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,795,000",721.19,"2,489",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,791",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"3,273,000","1,302.44","2,513",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"27,050",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,445,000",548.96,"2,632",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"28,333",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,885,000",721.19,"2,614",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"28,134",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,775,000",678.13,"2,617",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,175",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"2,765,000","1,076.4","2,569",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"27,650",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,697,000",678.13,"2,502",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"26,937",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,805,000",721.19,"2,503",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"26,940",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,895,000",721.19,"2,628",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"28,284",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,784,000",678.13,"2,631",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,317",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,706,000",678.13,"2,516",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,079",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,815,000",721.19,"2,517",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,090",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,459,000",548.96,"2,658",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"28,608",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,905,000",721.19,"2,641",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"28,433",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,793,000",678.13,"2,644",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,460",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"2,793,000","1,076.4","2,595",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"27,930",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,715,000",678.13,"2,529",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,222",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,825,000",721.19,"2,531",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,239",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,466,000",548.96,"2,670",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"28,745",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,915,000",721.19,"2,655",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"28,582",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,802,000",678.13,"2,657",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,603",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,724,000",678.13,"2,542",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,365",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,835,000",721.19,"2,544",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,388",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,473,000",548.96,"2,683",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"28,882",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,925,000",721.19,"2,669",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"28,731",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,811,000",678.13,"2,671",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,746",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
BLOSSOMS BY THE PARK,"1,733,000",678.13,"2,556",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"27,508",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"1,845,000",721.19,"2,558",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,67,"27,537",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"3,353,000","1,302.44","2,574",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,121,"27,711",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"1,480,000",548.96,"2,696",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,51,"29,020",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"1,820,000",678.13,"2,684",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,63,"28,889",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"2,835,000","1,076.4","2,634",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,100,"28,350",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"1,857,000",828.83,"2,241",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,77,"24,117",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"1,592,000",688.9,"2,311",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,64,"24,875",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
BLOSSOMS BY THE PARK,"2,989,000","1,259.39","2,373",Apr-23,SLIM BARRACKS RISE,New Sale,Strata,117,"25,547",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,26 to 30
8 @ MOUNT SOPHIA,"2,480,000","1,453.14","1,707",Apr-23,MOUNT SOPHIA,Resale,Strata,135,"18,370",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
HILL HOUSE,"1,382,000",430.56,"3,210",Apr-23,INSTITUTION HILL,New Sale,Strata,40,"34,550",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
HAIG COURT,"3,100,000","1,550.02","2,000",Apr-23,HAIG ROAD,Resale,Strata,144,"21,528",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CAIRNHILL 16,"2,868,200","1,054.87","2,719",Apr-23,CAIRNHILL RISE,New Sale,Strata,98,"29,267",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,300,888","1,259.39","1,033",Apr-23,SIMEI RISE,Resale,Strata,117,"11,119",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE WATERLINE,"2,320,000","1,991.34","1,165",Apr-23,POH HUAT ROAD WEST,Resale,Strata,185,"12,541",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,950,000","1,603.84","1,216",Apr-23,SELETAR ROAD,Resale,Strata,149,"13,087",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE ASANA,"1,100,000",516.67,"2,129",Apr-23,QUEEN'S ROAD,Resale,Strata,48,"22,917",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"4,316,000","1,377.79","3,133",Apr-23,DUNEARN ROAD,New Sale,Strata,128,"33,719",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"2,290,000",667.37,"3,431",Apr-23,DUNEARN ROAD,New Sale,Strata,62,"36,935",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
WOODGROVE CONDOMINIUM,"1,350,000","1,517.72",889,Apr-23,WOODGROVE DRIVE,Resale,Strata,141,"9,574",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
THE ATELIER,"2,504,490",882.65,"2,837",Apr-23,MAKEWAY AVENUE,New Sale,Strata,82,"30,543",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
